internship_id,Date,Time,profile,company,Location,Min Stipend,Max Stipend,Duration,Apply by Date,Education,Skills,Perks,Number of Skills,Number of Perks
2025WSHP7786,9/27/2025,22:36:17,Sales,Edifice.co.in,Mumbai,10000,10001,13,24 October 2025,Unknown,"Database Management System (DBMS), MS-Excel",Unknown,2,0
2025WSHP7787,9/27/2025,22:12:36,Others,Caarya,Chennai,7000,15000,9,22 October 2025,Unknown,"Attention to Detail, Email Management, Google Sheets, Lead Generation, MS-Excel, Research and Analytics, Sales Strategy","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7788,9/27/2025,21:59:56,Tech,GrowthGear,Faridabad,10000,12000,13,1 October 2025,Unknown,"MEAN, MERN, MongoDB, Node.js, Python, React, SQL","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7789,9/27/2025,22:32:26,Sales,Medius Technologies Private Limited,Thane,9500,10000,26,8 October 2025,Unknown,"Advanced Excel, Effective Communication, Negotiation, Operations, Problem Solving","Certificate, Letter Of Recommendation",5,2
2025WSHP7790,9/27/2025,23:10:36,Others,HumbleWalking,Mumbai,8000,17000,4,12 October 2025,Post-Graduate,"Effective Communication, Interpersonal skills","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",2,4
2025WSHP7791,9/27/2025,22:58:49,Tech,Kuhoo Technology Service Private Limited,Mumbai,10001,15001,13,8 October 2025,Unknown,"Cold Calling, Sales","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week",2,5
2025WSHP7792,9/27/2025,21:14:52,Sales,Editoo Media,Gurgaon,9000,20000,26,20 October 2025,Unknown,"Client Interaction, Client Relationship, English Proficiency (Spoken), MS-Excel, MS-Office","Certificate, Letter Of Recommendation",5,2
2025WSHP7793,9/21/2025,15:08:31,Creative,TalantonCore,Work from home,3500,6000,9,16 October 2025,Unknown,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Final Cut Pro, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",6,4
2025WSHP7794,9/21/2025,15:25:06,Creative,Growth Hacking Lab,Work from home,12500,12501,9,11 October 2025,Unknown,"Market Analysis, Marketing, Market research, Research and Analytics","Certificate, Letter Of Recommendation, 5 Days A Week",4,3
2025WSHP7795,9/21/2025,16:11:01,Creative,Ranklity Marketing,Work from home,3000,5000,4,Unknown,Unknown,"Canva, Content Writing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation",3,3
2025WSHP7796,9/21/2025,16:16:43,Creative,Times Topica,Work from home,3000,5000,13,8 October 2025,Unknown,"Content Editing, Content Writing, News Writing, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation",5,3
2025WSHP7797,9/27/2025,21:26:44,Creative,Cabin & Co,Gurgaon,10000,15000,13,16 October 2025,Unknown,Canva,"Certificate, Flexible, Letter Of Recommendation",1,3
2025WSHP7798,9/27/2025,20:16:24,Tech,Skills Beyond Education,Bangalore,15000,35000,17,19 October 2025,Unknown,"English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel, MS-Office, Sales","Certificate, Letter Of Recommendation, 5 Days A Week",5,3
2025WSHP7799,9/27/2025,23:09:30,Creative,Shills Professional,Mumbai,5000,10000,13,Unknown,Unknown,"Data Analysis, Effective Communication, Social Media Marketing","Certificate, Letter Of Recommendation, 5 Days A Week",3,3
2025WSHP7800,9/27/2025,23:02:40,Sales,Larsen & Toubro,Mumbai,5000,20000,13,4 October 2025,Unknown,"MS-Excel, Recruitment, Stakeholder Management","Certificate, Letter Of Recommendation",3,2
2025WSHP7801,9/27/2025,23:12:59,Sales,Nesa Medtech Private Limited,Chennai,0,10000,9,26 October 2025,Graduate,"English Proficiency (Spoken), Interpersonal skills, MS-Office, Networking","Certificate, 5 Days A Week",4,2
2025WSHP7802,9/27/2025,20:43:55,Creative,CtrlWeb,Bangalore,15000,20000,13,Unknown,Unknown,"Adobe Photoshop Lightroom CC, Adobe Premiere Pro, Creative Direction, Effective Communication, Photography, Storytelling, Video Editing, Videography","Certificate, Letter Of Recommendation",8,2
2025WSHP7803,9/21/2025,15:52:49,Tech,Plastemart Jobs,Work from home,4000,8000,9,2 October 2025,Unknown,"Business Development, Sales","Certificate, Flexible, 5 Days A Week",2,3
2025WSHP7804,9/21/2025,16:04:07,Tech,Entrepreneur Growth Lab (OPC) Private Limited,Work from home,12000,18000,13,18 October 2025,Unknown,"Algorithms, APIs, Automation, Data Analysis, Data Engineering, Java, JavaScript","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7805,9/27/2025,20:58:17,Others,Aim Advisory Services Private Limited,Delhi,6000,10000,13,26 October 2025,Post-Graduate,"Effective Communication, Financial literacy, MS-Excel, MS-Office",Certificate,4,1
2025WSHP7806,9/27/2025,20:48:27,Creative,Spicy Tawa (TrueBite Ventures),Ghaziabad,6000,8000,13,22 October 2025,Other,"Display Ads, Market Analysis, Marketing Campaigns, Market research, Research and Analytics, Sales, Sales Management",Certificate,7,1
2025WSHP7807,9/27/2025,20:32:26,Sales,SmartQ,Bangalore,9000,10000,26,12 October 2025,Graduate,"Accounting, MS-Excel, SAP","Certificate, Flexible, 5 Days A Week",3,3
2025WSHP7808,9/27/2025,22:35:53,Others,Shreya Ahuja,Mumbai,14000,16000,4,25 October 2025,Unknown,Management,Letter Of Recommendation,1,1
2025WSHP7809,9/21/2025,15:14:48,Others,Pawzz,Work from home,1500,15000,4,15 October 2025,Post-Graduate,"Advanced Excel, Business Research, Digital Marketing, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Market Analysis, MS-Excel","Certificate, Flexible, Letter Of Recommendation",8,3
2025WSHP7810,9/27/2025,21:21:53,Sales,Yum! Brands,Gurgaon,0,6000,9,18 October 2025,Unknown,"Compensation management, English Proficiency (Written), MS-Office","Certificate, Flexible, 5 Days A Week",3,3
2025WSHP7811,9/21/2025,15:16:22,Creative,CoolHax Labs,Work from home,5000,10000,13,15 October 2025,Unknown,"Capcut, DaVinci Resolve, Final Cut Pro, Social Media Marketing, Video Editing, Video Making","Flexible, Letter Of Recommendation, 5 Days A Week",6,3
2025WSHP7812,9/27/2025,22:04:55,Others,Blossom Kochhar Beauty Products Private Limited,Delhi,10000,12000,26,Unknown,Graduate,"Adobe Photoshop, Canva, Creative Writing, English Proficiency (Spoken), English Proficiency (Written), Marketing Strategies, MS-Excel, Public Relations","Certificate, Letter Of Recommendation, 5 Days A Week",8,3
2025WSHP7813,9/27/2025,21:19:53,Sales,Recruiter India,Delhi,5000,8000,26,18 October 2025,Unknown,"Effective Communication, Human Resources, Recruitment","Certificate, Letter Of Recommendation",3,2
2025WSHP7814,9/27/2025,20:53:58,Sales,Ayurveda House Private Limited,Delhi,8000,10000,13,19 October 2025,Unknown,"English Proficiency (Spoken), MS-Excel",Certificate,2,1
2025WSHP7815,9/27/2025,20:46:54,Tech,Secure Machines Private Limited,Bangalore,25000,30000,26,2 October 2025,Engineering,"C Programming, Digital Circuits, Effective Communication, Embedded Systems, Problem Solving, Teamwork, Verilog","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",7,4
2025WSHP7816,9/27/2025,22:59:16,Exclude,Unknown,Not Available,0,0,0,Unknown,Unknown,Unknown,Unknown,0,0
2025WSHP7817,9/27/2025,20:30:40,Tech,Global Edutech,Anantapur,9500,15000,13,15 October 2025,Unknown,"Business Development, Effective Communication, English Proficiency (Spoken), Field Sales, MS-Excel, Sales","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",6,4
2025WSHP7818,9/21/2025,15:19:01,Sales,IREED Academy India Private Limited,Work from home,8000,12000,26,13 October 2025,Graduate,"Effective Communication, English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel","Certificate, Letter Of Recommendation",4,2
2025WSHP7819,9/21/2025,14:47:24,Others,LALJI BUILDSTATE PRIVATE LIMITED,Work from home,2000,5000,13,17 October 2025,Unknown,"AutoCAD, Autodesk Revit","Certificate, Flexible, Letter Of Recommendation",2,3
2025WSHP7820,9/21/2025,16:08:35,Others,Veridianfulcrum,Work from home,15000,25000,13,10 October 2025,Unknown,English Proficiency (Spoken),"Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",1,4
2025WSHP7821,9/21/2025,14:44:06,Tech,AYUSH KASLIWAL DESIGN PRIVATE LIMITED,Jaipur,5000,8000,9,Unknown,Unknown,"MS-Excel, MS-Office","Certificate, Letter Of Recommendation",2,2
2025WSHP7822,9/21/2025,16:07:40,Creative,HiTechEcom,Work from home,0,3000,13,Unknown,Unknown,"Adobe Premiere Pro, Canva, Facebook Marketing, Final Cut Pro, Instagram Marketing","Flexible, 5 Days A Week",5,2
2025WSHP7823,9/27/2025,22:56:44,Creative,Adlers Den,Mumbai,5000,7000,26,9 October 2025,Unknown,"Canva, Creative Writing, Digital Marketing, English Proficiency (Written), Social Media Marketing, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7824,9/27/2025,22:53:37,Creative,Expert-Ease Tutorial Solutions LLP,Mumbai,10000,13000,13,11 October 2025,Professional,"English Proficiency (Spoken), MS-Excel","Certificate, Flexible",2,2
2025WSHP7825,9/27/2025,22:35:21,Exclude,Unknown,Not Available,0,0,0,Unknown,Unknown,Unknown,Unknown,0,0
2025WSHP7826,9/27/2025,22:21:00,Creative,Bijeta Mohapatra,Hyderabad,8000,10000,13,3 October 2025,Unknown,Search Engine Optimization (SEO),"Certificate, Letter Of Recommendation",1,2
2025WSHP7827,9/21/2025,15:41:53,Creative,APEX ENGINEERING,Work from home,0,20000,9,5 October 2025,Unknown,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Canva, Color Grading, DaVinci Resolve, Final Cut Pro","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",8,4
2025WSHP7828,9/27/2025,22:31:10,Tech,Medius Technologies Private Limited,Thane,9500,10000,26,8 October 2025,Post-Graduate,"English Proficiency (Written), MS-Excel, MS-Word","Certificate, Letter Of Recommendation",3,2
2025WSHP7829,9/21/2025,14:40:04,Creative,Dezunik Lifestyle Private Limited,Jaipur,4000,12000,9,18 October 2025,Unknown,"Canva, Content Marketing, Instagram Marketing, Photography, Social Media Marketing, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7830,9/21/2025,16:17:22,Exclude,Anthrasync Solutions Private Limited,Work from home,0,0,13,11 October 2025,Other,"Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week",4,5
2025WSHP7831,9/27/2025,20:40:08,Creative,Athvie Global,Bangalore,20000,25000,13,3 October 2025,Unknown,"Content Editing, Content Writing, Creative Thinking, Video Editing","Certificate, Letter Of Recommendation, 5 Days A Week",4,3
2025WSHP7832,9/27/2025,22:32:49,Exclude,Unknown,Not Available,0,0,0,Unknown,Unknown,Unknown,Unknown,0,0
2025WSHP7833,9/27/2025,21:32:52,Sales,"Tisteps Private Limited (Chennai, India)",Chennai,30000,40000,26,5 November 2025,Unknown,"Document Management, Effective Communication, Organizational Development, Project Management, Scheduling","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",5,4
2025WSHP7834,9/27/2025,23:11:43,Others,NeoMile Capital,Mumbai,5000,8000,26,4 October 2025,Unknown,"MS-Excel, MS-Office, MS-PowerPoint","Certificate, Letter Of Recommendation, 5 Days A Week",3,3
2025WSHP7835,9/27/2025,21:59:35,Creative,Sufrit Projects,Delhi,5000,10000,4,1 October 2025,Unknown,"Adobe Illustrator, Adobe Photoshop, Canva, Graphic Design, Instagram Marketing, Photography, Storytelling","Certificate, Flexible, Letter Of Recommendation",7,3
2025WSHP7836,9/21/2025,16:08:30,Tech,Sankar Group,Work from home,6000,6001,26,Unknown,Unknown,"Marketing Strategy, Sales, Sales Management, Sales Strategy, Sales Support","Certificate, Letter Of Recommendation",5,2
2025WSHP7837,9/27/2025,21:12:46,Sales,Aadi Foundation,Delhi,15000,40000,26,22 October 2025,Unknown,"Field Sales, Sales, Sales Strategy, Sales Support","Certificate, Letter Of Recommendation, 5 Days A Week",4,3
2025WSHP7838,9/27/2025,22:19:43,Tech,SmartBridge Educational Services Private Limited,Hyderabad,5000,10000,26,1 October 2025,Unknown,Amazon Web Services (AWS),Certificate,1,1
2025WSHP7839,9/21/2025,15:47:23,Tech,Quantazone,Work from home,0,5000,13,4 October 2025,Unknown,"AI Image Generation, AI Video Generation, Artificial intelligence, Canva, CSS, Effective Communication, English Proficiency (Spoken), English Proficiency (Written)","Certificate, 5 Days A Week",8,2
2025WSHP7840,9/27/2025,22:07:32,Tech,Loud Mic House,Faridabad,6000,10000,13,Unknown,Unknown,"Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales, Sales Management, Sales Strategy","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week",8,5
2025WSHP7841,9/27/2025,21:13:42,Sales,Xebia IT Architects,Gurgaon,0,10000,26,22 October 2025,Unknown,Recruitment,"Flexible, 5 Days A Week",1,2
2025WSHP7842,9/27/2025,23:19:50,Creative,Tisteps Private Limited,Chennai,20000,30000,26,15 October 2025,Unknown,"Analytical Thinking, Critical thinking, Display Ads, Effective Communication, Market Analysis, Time Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",6,4
2025WSHP7843,9/27/2025,20:52:25,Others,Lyskraft,Gurgaon,20000,25000,13,23 October 2025,Unknown,"Effective Communication, Interpersonal skills, MS-Excel","Certificate, Letter Of Recommendation, 5 Days A Week",3,3
2025WSHP7844,9/27/2025,22:36:42,Sales,Sky Creation Interior Designers,Navi Mumbai,5000,12000,26,24 October 2025,Unknown,"Advanced Excel, Data Visualization, Google Cloud Platforms (GCP), Google Sheets, MIS, Report Generation",Unknown,6,0
2025WSHP7845,9/21/2025,15:49:48,Creative,HiredNext Recruitment,Work from home,5000,6000,13,3 October 2025,Post-Graduate,"Content Writing, Digital Marketing, HubSpot, Marketing Campaigns, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation",6,3
2025WSHP7846,9/27/2025,20:32:38,Sales,Organizein,Mangalore,25000,45000,26,23 October 2025,Unknown,"Collaboration, Community Management, Effective Communication, Leadership, Team Management","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",5,4
2025WSHP7847,9/27/2025,21:06:23,Tech,I3RC Insights Private Limited,Delhi,8000,10000,13,24 October 2025,Unknown,"Business Development, Effective Communication, MS-Excel, MS-PowerPoint","Certificate, Flexible, Letter Of Recommendation",4,3
2025WSHP7848,9/27/2025,20:32:16,Others,Blitz,Bangalore,8000,10000,17,12 October 2025,Engineering,"Adobe Photoshop, AutoCAD, Google SketchUp, MS-Office","Certificate, Letter Of Recommendation, 5 Days A Week",4,3
2025WSHP7849,9/21/2025,16:03:43,Others,Slingshot,Work from home,1000,1500,26,Unknown,Unknown,Lead Generation,"Certificate, Flexible, 5 Days A Week",1,3
2025WSHP7850,9/27/2025,21:14:59,Tech,UnleashX,Gurgaon,8000,10000,13,19 October 2025,Unknown,"CSS, DevOps, Figma, HTML, HTML 5, JavaScript, PHP, WordPress",Unknown,8,0
2025WSHP7851,9/27/2025,20:54:05,Creative,Favcy Venture Builders,Delhi,10000,15000,26,17 October 2025,Unknown,"Community Management, Digital Marketing, Effective Communication, Interpersonal skills, Marketing, Marketing Campaigns, Marketing Strategies, Social Media Marketing","Certificate, Letter Of Recommendation",8,2
2025WSHP7852,9/28/2025,9:58:52,Creative,Studio Kelp,Pune,13000,20000,13,10 October 2025,Other,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week",3,4
2025WSHP7853,9/21/2025,14:44:26,Sales,Shweta Gurnani,Jaipur,6000,13000,13,Unknown,Unknown,"Effective Communication, Interpersonal skills","Certificate, Letter Of Recommendation",2,2
2025WSHP7854,9/27/2025,21:40:15,Creative,Providence Adworks,Gurgaon,8000,15000,13,10 October 2025,Unknown,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Paid Advertising, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation",8,2
2025WSHP7855,9/28/2025,9:56:32,Sales,Shoonyansh Pvt. Ltd.,Pune,5200,7000,13,Unknown,Unknown,"ChatGPT, English Proficiency (Spoken), MS-Office, MS-PowerPoint, Report Writing, Social Media Marketing","Certificate, 5 Days A Week",6,2
2025WSHP7856,9/27/2025,22:10:55,Creative,Nivara Diamonds Private Limited,Hyderabad,11000,18000,13,19 October 2025,Unknown,"Adobe Creative Suite, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Canva, CorelDRAW, UI & UX Design","Certificate, Letter Of Recommendation",7,2
2025WSHP7857,9/21/2025,15:00:44,Creative,Career-Domain,Work from home,0,5000,26,17 October 2025,Unknown,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Written), Facebook Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible",8,2
2025WSHP7858,9/27/2025,20:58:33,Creative,Buzzaria India Private Limited,South,5000,8000,26,26 October 2025,Unknown,"Creative Thinking, English Proficiency (Spoken), English Proficiency (Written)","Certificate, Flexible, Letter Of Recommendation",3,3
2025WSHP7859,9/27/2025,20:48:33,Creative,DOTNOVA AITECH PRIVATE LIMITED,Gurgaon,4999,5000,13,22 October 2025,Unknown,"Client Interaction, Effective Communication","Certificate, Letter Of Recommendation, 5 Days A Week",2,3
2025WSHP7860,9/27/2025,21:51:00,Sales,Stirring Minds,Delhi,5000,8000,26,5 October 2025,Unknown,"Human Resources, Recruitment, Talent Management","Certificate, Mentorship",3,2
2025WSHP7861,9/21/2025,16:17:30,Sales,Nippetals,Work from home,0,10000,26,4 October 2025,Unknown,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel",Certificate,4,1
